sale_id,employee_id,sale_date,product,category,amount
S01642,64,2026-03-28,Speaker,Audio,11209.43
S00083,33,2026-03-28,Laptop,Electronics,3229.66
S01057,38,2026-03-29,Phone,Electronics,13249.45
S00191,99,2026-03-30,Tablet,Electronics,11023.41
S01553,77,2026-03-30,Headphones,Accessories,13012.09
S00575,89,2026-03-30,Printer,Office,5381.87
S01710,15,2026-03-30,Mouse,Accessories,4348.25
S00872,9,2026-03-30,Headphones,Accessories,3063.19
S00801,75,2026-03-30,Printer,Office,10686.64
S01207,24,2026-03-31,Camera,Electronics,7404.34
S00056,89,2026-03-31,Printer,Office,8465.63
S00994,74,2026-03-31,Tablet,Electronics,6525.64
S00525,96,2026-03-31,Tablet,Electronics,14416.39
S00444,9,2026-04-01,Monitor,Electronics,5369.04
S00115,33,2026-04-01,Tablet,Electronics,9302.34
S01320,49,2026-04-01,Monitor,Electronics,15610.56
S01238,34,2026-04-01,Camera,Electronics,2907.45
S00149,6,2026-04-01,Keyboard,Accessories,29115.75
S00467,39,2026-04-01,Mouse,Accessories,15239.27
S00263,58,2026-04-02,Phone,Electronics,2670.22
S01138,92,2026-04-02,Headphones,Accessories,13946.1
S00905,85,2026-04-02,Speaker,Audio,10411.14
S00727,61,2026-04-03,Tablet,Electronics,8540.54
S01262,62,2026-04-03,Laptop,Electronics,2556.58
S01773,86,2026-04-04,Laptop,Electronics,4217.93
S01939,89,2026-04-04,Printer,Office,21616.09
S00777,86,2026-04-04,Monitor,Electronics,15055.11
S01766,11,2026-04-05,Camera,Electronics,6356.14
S00706,21,2026-04-05,Keyboard,Accessories,10892.85
S01250,91,2026-04-05,Camera,Electronics,7373.82
S01536,77,2026-04-05,Headphones,Accessories,15562.75
S01992,29,2026-04-05,Camera,Electronics,5495.08
S00988,26,2026-04-06,Camera,Electronics,21707.6
S01856,32,2026-04-07,Speaker,Audio,6984.94
S00947,29,2026-04-07,Monitor,Electronics,6175.05
S01098,94,2026-04-07,Monitor,Electronics,8339.7
S01712,27,2026-04-07,Mouse,Accessories,11411.21
S01381,45,2026-04-07,Monitor,Electronics,9834.12
S01596,39,2026-04-07,Tablet,Electronics,9921.55
S01827,7,2026-04-08,Headphones,Accessories,6080.66
S00386,99,2026-04-08,Printer,Office,13595.29
S00358,68,2026-04-08,Speaker,Audio,3772.25
S01471,63,2026-04-08,Printer,Office,19883.26
S00965,97,2026-04-09,Speaker,Audio,19642.3
S01578,45,2026-04-09,Mouse,Accessories,14173.43
S00344,95,2026-04-09,Headphones,Accessories,13925.99
S00782,42,2026-04-09,Monitor,Electronics,1284.16
S00626,5,2026-04-09,Phone,Electronics,19237.18
S01032,36,2026-04-09,Keyboard,Accessories,6055.86
S00311,58,2026-04-09,Laptop,Electronics,9602.63
S01868,3,2026-04-09,Headphones,Accessories,5215.62
S00505,36,2026-04-09,Printer,Office,13510.6
S01487,99,2026-04-09,Mouse,Accessories,8238.64
S01719,53,2026-04-10,Speaker,Audio,10495.72
S01205,99,2026-04-10,Phone,Electronics,8314.43
S00019,75,2026-04-10,Phone,Electronics,3409.07
S00534,90,2026-04-10,Keyboard,Accessories,13173.37
S00415,85,2026-04-11,Printer,Office,4954.56
S01866,56,2026-04-11,Monitor,Electronics,11711.33
S00446,27,2026-04-11,Printer,Office,4798.79
S00818,92,2026-04-11,Tablet,Electronics,5508.06
S00167,25,2026-04-12,Camera,Electronics,8391.48
S01170,95,2026-04-12,Tablet,Electronics,3456.67
S01949,45,2026-04-12,Monitor,Electronics,8489.28
S00251,63,2026-04-12,Tablet,Electronics,19846.27
S01192,2,2026-04-12,Mouse,Accessories,10169.55
S01159,96,2026-04-12,Tablet,Electronics,16970.43
S00334,67,2026-04-13,Printer,Office,7728.9
S00395,19,2026-04-13,Mouse,Accessories,7732.4
S01310,35,2026-04-13,Printer,Office,14324.8
S01588,31,2026-04-14,Monitor,Electronics,3477.27
S01638,90,2026-04-14,Mouse,Accessories,12732.59
S00992,20,2026-04-14,Mouse,Accessories,15654.56
S00118,59,2026-04-14,Keyboard,Accessories,12222.05
S00142,49,2026-04-15,Monitor,Electronics,4319.36
S00405,78,2026-04-15,Speaker,Audio,13776.2
S00936,39,2026-04-15,Printer,Office,6817.05
S01987,2,2026-04-15,Camera,Electronics,15722.4
S00027,86,2026-04-16,Camera,Electronics,4130.4
S01037,63,2026-04-16,Mouse,Accessories,6429.56
S00337,40,2026-04-16,Printer,Office,5143.11
S00829,75,2026-04-17,Keyboard,Accessories,7401.52
S00610,62,2026-04-17,Headphones,Accessories,7728.01
S01792,2,2026-04-17,Printer,Office,9130.41
S00006,96,2026-04-18,Speaker,Audio,2364.28
S00757,64,2026-04-18,Speaker,Audio,16704.16
S00804,94,2026-04-18,Mouse,Accessories,13240.6
S00593,3,2026-04-18,Speaker,Audio,3225.34
S00450,37,2026-04-18,Laptop,Electronics,8973.81
S00281,51,2026-04-19,Mouse,Accessories,12068.68
S00661,29,2026-04-19,Camera,Electronics,7576.43
S01156,8,2026-04-19,Laptop,Electronics,3950.97
S00751,3,2026-04-20,Phone,Electronics,6014.38
S01260,85,2026-04-20,Keyboard,Accessories,15248.5
S01128,55,2026-04-20,Speaker,Audio,6322.54
S00888,34,2026-04-20,Printer,Office,15784.52
S01612,71,2026-04-20,Headphones,Accessories,7438.32
S01931,62,2026-04-20,Keyboard,Accessories,9746.89
S01421,56,2026-04-20,Mouse,Accessories,5876.98
S01562,59,2026-04-21,Printer,Office,13452.12
S01603,95,2026-04-21,Laptop,Electronics,8556.91
S00480,72,2026-04-21,Keyboard,Accessories,8772.25
S00137,48,2026-04-21,Keyboard,Accessories,6577.86
S01589,82,2026-04-21,Headphones,Accessories,6345.09
S00912,4,2026-04-22,Speaker,Audio,6571.63
S01999,51,2026-04-22,Monitor,Electronics,9314.93
S01122,51,2026-04-22,Mouse,Accessories,3851.85
S00953,38,2026-04-22,Phone,Electronics,14585.86
S00918,72,2026-04-23,Phone,Electronics,7697.92
S00087,36,2026-04-23,Tablet,Electronics,4116.8
S01366,87,2026-04-23,Tablet,Electronics,12118.65
S01419,57,2026-04-23,Printer,Office,5969.54
S01664,98,2026-04-23,Keyboard,Accessories,20735.18
S00365,36,2026-04-23,Camera,Electronics,4322.87
S01812,6,2026-04-24,Phone,Electronics,5974.91
S01064,17,2026-04-24,Headphones,Accessories,8192.01
S01278,59,2026-04-24,Laptop,Electronics,11611.92
S01535,48,2026-04-25,Speaker,Audio,5588.48
S01447,68,2026-04-25,Keyboard,Accessories,13353.39
S00013,90,2026-04-25,Speaker,Audio,11072.87
S00630,17,2026-04-25,Speaker,Audio,12993.38
S00325,12,2026-04-26,Monitor,Electronics,13137.19
S01349,32,2026-04-26,Phone,Electronics,12162.07
S00194,24,2026-04-26,Tablet,Electronics,4799.63
S01212,87,2026-04-26,Camera,Electronics,3498.38
S00077,48,2026-04-26,Headphones,Accessories,20019.49
S00333,12,2026-04-26,Phone,Electronics,12458.7
S00809,3,2026-04-27,Mouse,Accessories,8138.49
S01221,73,2026-04-27,Speaker,Audio,6010.51
S00408,83,2026-04-27,Camera,Electronics,7477.79
S00284,29,2026-04-28,Headphones,Accessories,8589.55
S01557,19,2026-04-28,Printer,Office,11348.11
S01473,74,2026-04-28,Tablet,Electronics,4541.13
S01876,79,2026-04-29,Printer,Office,4325.09
S00874,15,2026-04-29,Keyboard,Accessories,8283.2
S00367,73,2026-04-29,Speaker,Audio,9726.84
S01725,71,2026-04-29,Laptop,Electronics,7816.66
S01847,45,2026-04-29,Mouse,Accessories,5779.24
S00945,64,2026-04-30,Speaker,Audio,16836.32
S00081,24,2026-04-30,Tablet,Electronics,6029.61
S01184,60,2026-04-30,Monitor,Electronics,14017.31
S00686,4,2026-04-30,Printer,Office,21836.79
S00124,54,2026-04-30,Headphones,Accessories,5088.41
S01099,87,2026-05-01,Camera,Electronics,4064.03
S01015,37,2026-05-01,Printer,Office,7605.32
S01822,50,2026-05-01,Mouse,Accessories,7096.6
S00066,60,2026-05-01,Headphones,Accessories,14135.85
S00556,6,2026-05-01,Headphones,Accessories,6450.83
S01279,39,2026-05-02,Speaker,Audio,9292.31
S01399,16,2026-05-02,Mouse,Accessories,5992.5
S00084,24,2026-05-02,Phone,Electronics,4381.24
S00756,15,2026-05-02,Camera,Electronics,9156.3
S01606,64,2026-05-02,Tablet,Electronics,17995.13
S01001,46,2026-05-03,Speaker,Audio,8041.81
S00054,92,2026-05-03,Speaker,Audio,11851.37
S00946,15,2026-05-04,Headphones,Accessories,11073.33
S01512,25,2026-05-04,Printer,Office,1979.51
S01769,33,2026-05-04,Laptop,Electronics,4850.3
S00996,6,2026-05-05,Camera,Electronics,16253.98
S01778,76,2026-05-05,Tablet,Electronics,11149.69
S00448,5,2026-05-05,Mouse,Accessories,8473.87
S01458,88,2026-05-06,Camera,Electronics,9346.44
S00267,48,2026-05-06,Speaker,Audio,13453.56
S00608,77,2026-05-06,Headphones,Accessories,17026.89
S00256,90,2026-05-06,Mouse,Accessories,7028.36
S01729,44,2026-05-06,Printer,Office,13423.85
S00768,17,2026-05-07,Keyboard,Accessories,8677.19
S00130,30,2026-05-07,Mouse,Accessories,10373.95
S00860,23,2026-05-07,Camera,Electronics,3199.4
S00753,18,2026-05-07,Mouse,Accessories,15330.99
S00433,18,2026-05-07,Headphones,Accessories,4024.4
S01089,86,2026-05-07,Monitor,Electronics,3411.07
S01513,98,2026-05-07,Mouse,Accessories,6901.12
S01973,28,2026-05-08,Camera,Electronics,6665.61
S00452,83,2026-05-09,Printer,Office,3955.05
S01805,15,2026-05-09,Printer,Office,10376.21
S00355,90,2026-05-09,Speaker,Audio,11747.55
S01084,71,2026-05-10,Laptop,Electronics,14494.88
S01506,56,2026-05-11,Printer,Office,7240.09
S01542,45,2026-05-11,Speaker,Audio,11532.86
S00915,89,2026-05-12,Phone,Electronics,9939.8
S01543,96,2026-05-12,Monitor,Electronics,16997.57
S00065,90,2026-05-12,Laptop,Electronics,11413.82
S00351,8,2026-05-12,Camera,Electronics,7791.48
S00413,25,2026-05-13,Mouse,Accessories,13917.3
S00461,36,2026-05-14,Printer,Office,12099.08
S00157,99,2026-05-14,Speaker,Audio,7237.33
S00721,47,2026-05-14,Printer,Office,22862.12
S00855,33,2026-05-15,Keyboard,Accessories,7830.71
S01104,32,2026-05-16,Keyboard,Accessories,12668.04
S01762,82,2026-05-16,Speaker,Audio,17339.32
S00383,13,2026-05-16,Printer,Office,3082.16
S00295,90,2026-05-17,Tablet,Electronics,12577.25
S00287,69,2026-05-17,Keyboard,Accessories,10278.82
S01051,41,2026-05-17,Camera,Electronics,7021.81
S01607,88,2026-05-17,Speaker,Audio,8388.32
S00468,91,2026-05-17,Speaker,Audio,20102.63
S01869,28,2026-05-17,Keyboard,Accessories,12259.92
S01497,32,2026-05-17,Tablet,Electronics,25491.98
S00228,70,2026-05-17,Mouse,Accessories,12460.89
S01257,45,2026-05-17,Camera,Electronics,5073.82
S00432,75,2026-05-17,Tablet,Electronics,24162.67
S00309,10,2026-05-18,Printer,Office,7925.63
S00092,99,2026-05-18,Tablet,Electronics,13984.19
S01360,79,2026-05-18,Monitor,Electronics,5064.94
S01284,24,2026-05-18,Phone,Electronics,7432.72
S00257,90,2026-05-18,Keyboard,Accessories,9862.55
S00166,18,2026-05-18,Printer,Office,10813.11
S01968,76,2026-05-18,Phone,Electronics,10740.16
S00916,18,2026-05-18,Phone,Electronics,5774.46
S00429,35,2026-05-18,Headphones,Accessories,15394.06
S01927,37,2026-05-19,Speaker,Audio,16496.87
S01544,62,2026-05-20,Laptop,Electronics,7509.03
S01251,40,2026-05-20,Monitor,Electronics,13126.37
S01455,56,2026-05-20,Speaker,Audio,5771.75
S00425,39,2026-05-20,Phone,Electronics,8260.66
S01833,58,2026-05-21,Mouse,Accessories,20269.59
S01485,49,2026-05-21,Camera,Electronics,4350.34
S00501,21,2026-05-22,Camera,Electronics,6221.63
S01388,55,2026-05-23,Mouse,Accessories,5183.22
S00689,67,2026-05-23,Camera,Electronics,10092.16
S00462,70,2026-05-23,Printer,Office,12554.36
S01227,98,2026-05-24,Phone,Electronics,3420.72
S01528,5,2026-05-24,Tablet,Electronics,13595.4
S01493,62,2026-05-24,Speaker,Audio,15235.95
S00656,79,2026-05-24,Headphones,Accessories,7051.18
S01872,61,2026-05-24,Laptop,Electronics,8329.49
S00372,99,2026-05-25,Speaker,Audio,6922.41
S00775,18,2026-05-26,Monitor,Electronics,5914.82
S01395,25,2026-05-26,Tablet,Electronics,5460.04
S00028,11,2026-05-26,Laptop,Electronics,15947.24
S01748,63,2026-05-27,Monitor,Electronics,1819.35
S01895,49,2026-05-28,Keyboard,Accessories,15177.69
S00639,38,2026-05-28,Laptop,Electronics,7258.03
S01312,44,2026-05-28,Speaker,Audio,6969.94
S00406,95,2026-05-29,Speaker,Audio,12869.6
S01255,71,2026-05-29,Headphones,Accessories,7350.81
S01053,63,2026-05-29,Speaker,Audio,10588.15
S00423,42,2026-05-29,Headphones,Accessories,21610.16
S01648,52,2026-05-29,Mouse,Accessories,6477.43
S01738,94,2026-05-30,Keyboard,Accessories,7589.3
S00188,93,2026-05-30,Laptop,Electronics,8991.74
S01980,56,2026-05-31,Printer,Office,5017.54
S00483,1,2026-05-31,Printer,Office,4667.62
S01175,74,2026-05-31,Camera,Electronics,15550.36
S00998,23,2026-05-31,Camera,Electronics,14016.4
S00080,20,2026-06-01,Mouse,Accessories,16223.26
S00165,67,2026-06-01,Mouse,Accessories,9987.82
S01370,94,2026-06-01,Speaker,Audio,14825.09
S00557,82,2026-06-01,Keyboard,Accessories,11793.2
S01554,33,2026-06-02,Camera,Electronics,24839.69
S00176,86,2026-06-03,Printer,Office,1754.63
S01970,57,2026-06-03,Camera,Electronics,8800.27
S00695,50,2026-06-04,Monitor,Electronics,4116.47
S01960,10,2026-06-04,Printer,Office,4018.05
S01468,72,2026-06-04,Monitor,Electronics,5502.19
S01243,87,2026-06-04,Printer,Office,9021.98
S01079,22,2026-06-05,Phone,Electronics,6988.52
S00761,39,2026-06-05,Phone,Electronics,11367.02
S01425,84,2026-06-05,Mouse,Accessories,11898.41
S00938,70,2026-06-05,Mouse,Accessories,4910.57
S01750,2,2026-06-06,Tablet,Electronics,5506.28
S01582,42,2026-06-06,Monitor,Electronics,8798.35
S00048,33,2026-06-06,Printer,Office,10192.94
S00454,65,2026-06-06,Speaker,Audio,9235.41
S01164,16,2026-06-06,Phone,Electronics,8417.06
S01768,89,2026-06-06,Keyboard,Accessories,12994.22
S01830,80,2026-06-07,Speaker,Audio,4103.85
S01283,55,2026-06-08,Printer,Office,12130.81
S01233,85,2026-06-08,Tablet,Electronics,10032.71
S00239,96,2026-06-09,Phone,Electronics,9562.69
S01746,48,2026-06-09,Mouse,Accessories,17263.98
S00724,94,2026-06-09,Speaker,Audio,23670.35
S00941,7,2026-06-09,Tablet,Electronics,10988.61
S01483,47,2026-06-09,Tablet,Electronics,10379.52
S00634,85,2026-06-09,Headphones,Accessories,4811.53
S01834,22,2026-06-10,Phone,Electronics,13437.6
S00530,28,2026-06-10,Monitor,Electronics,10080.61
S01390,39,2026-06-10,Laptop,Electronics,4407.48
S01809,75,2026-06-10,Phone,Electronics,13260.4
S00316,16,2026-06-11,Laptop,Electronics,11041.01
S00908,83,2026-06-11,Keyboard,Accessories,9367.85
S01033,54,2026-06-11,Speaker,Audio,19637.22
S01498,99,2026-06-11,Phone,Electronics,17891.68
S00148,46,2026-06-11,Camera,Electronics,2654.54
S00986,36,2026-06-11,Laptop,Electronics,14064.45
S01247,57,2026-06-11,Speaker,Audio,6647.25
S00490,56,2026-06-12,Speaker,Audio,13079.8
S01303,1,2026-06-12,Laptop,Electronics,2618.37
S00531,8,2026-06-12,Laptop,Electronics,4993.47
S00618,26,2026-06-13,Printer,Office,4179.15
S00778,34,2026-06-13,Monitor,Electronics,7700.46
S01890,92,2026-06-13,Laptop,Electronics,12567.71
S00502,80,2026-06-13,Speaker,Audio,23426.88
S00153,93,2026-06-13,Printer,Office,12229.49
S00827,66,2026-06-14,Phone,Electronics,13623.82
S00216,51,2026-06-14,Keyboard,Accessories,12409.31
S00859,5,2026-06-14,Camera,Electronics,13656.24
S01371,39,2026-06-15,Camera,Electronics,7764.92
S01181,19,2026-06-15,Printer,Office,9990.29
S00339,43,2026-06-15,Keyboard,Accessories,6606.32
S01385,43,2026-06-15,Tablet,Electronics,5486.56
S01574,38,2026-06-15,Monitor,Electronics,9930.39
S01576,7,2026-06-16,Printer,Office,11275.17
S01545,93,2026-06-16,Headphones,Accessories,8968.92
S01510,9,2026-06-16,Speaker,Audio,13563.88
S00728,81,2026-06-16,Laptop,Electronics,5141.75
S00182,17,2026-06-17,Tablet,Electronics,6268.18
S00999,47,2026-06-17,Tablet,Electronics,3718.01
S01633,22,2026-06-17,Keyboard,Accessories,5630.45
S00451,38,2026-06-17,Speaker,Audio,4602.77
S01268,51,2026-06-17,Headphones,Accessories,5219.82
S00300,33,2026-06-17,Laptop,Electronics,5798.3
S01692,84,2026-06-17,Tablet,Electronics,12794.99
S01194,87,2026-06-18,Tablet,Electronics,2514.64
S01167,54,2026-06-19,Tablet,Electronics,4361.2
S01245,85,2026-06-19,Keyboard,Accessories,24414.92
S01774,51,2026-06-20,Tablet,Electronics,2610.84
S00368,24,2026-06-20,Camera,Electronics,13882.35
S01338,70,2026-06-20,Phone,Electronics,12656.26
S01947,56,2026-06-20,Monitor,Electronics,9059.01
S01368,82,2026-06-21,Phone,Electronics,8002.62
S00662,4,2026-06-21,Monitor,Electronics,5040.87
S01060,82,2026-06-22,Monitor,Electronics,5992.69
S01294,62,2026-06-22,Phone,Electronics,7660.52
S00321,32,2026-06-22,Camera,Electronics,12109.74
S01901,66,2026-06-23,Mouse,Accessories,16822.74
S01820,8,2026-06-23,Printer,Office,13113.44
S00121,30,2026-06-24,Mouse,Accessories,6802.16
S01484,87,2026-06-24,Printer,Office,23670.0
S01727,93,2026-06-24,Speaker,Audio,14652.08
S01171,55,2026-06-24,Camera,Electronics,19899.02
S00603,78,2026-06-24,Monitor,Electronics,10604.65
S00885,78,2026-06-24,Camera,Electronics,10152.19
S01165,68,2026-06-25,Mouse,Accessories,11245.58
S01997,69,2026-06-25,Laptop,Electronics,8568.94
S00935,51,2026-06-25,Headphones,Accessories,6027.77
S00373,36,2026-06-25,Camera,Electronics,9300.02
S00162,32,2026-06-25,Monitor,Electronics,14914.18
S01296,73,2026-06-25,Headphones,Accessories,6500.97
S00031,73,2026-06-26,Keyboard,Accessories,2243.54
S01815,73,2026-06-26,Headphones,Accessories,10515.46
S01433,30,2026-06-26,Tablet,Electronics,6435.15
S00061,42,2026-06-26,Keyboard,Accessories,7124.27
S00285,78,2026-06-27,Laptop,Electronics,15636.49
S01180,19,2026-06-27,Laptop,Electronics,16309.17
S00431,93,2026-06-27,Speaker,Audio,15175.88
S01423,30,2026-06-28,Laptop,Electronics,4531.31
S00394,59,2026-06-28,Mouse,Accessories,3828.08
S00463,31,2026-06-29,Tablet,Electronics,6940.66
S01332,8,2026-06-29,Speaker,Audio,15769.94
S01225,58,2026-06-29,Monitor,Electronics,8333.47
S01781,79,2026-06-29,Keyboard,Accessories,7177.69
S01540,81,2026-06-30,Phone,Electronics,13965.9
S01013,68,2026-06-30,Monitor,Electronics,13095.0
S00657,30,2026-06-30,Speaker,Audio,6697.19
S01469,20,2026-06-30,Camera,Electronics,2532.9
S01113,19,2026-06-30,Mouse,Accessories,15135.32
S00296,48,2026-07-01,Printer,Office,5539.78
S00865,40,2026-07-01,Camera,Electronics,7707.59
S00659,81,2026-07-01,Laptop,Electronics,4029.38
S00220,62,2026-07-01,Monitor,Electronics,14476.76
S00631,47,2026-07-01,Tablet,Electronics,2676.7
S01877,97,2026-07-02,Speaker,Audio,6467.37
S00857,50,2026-07-03,Printer,Office,16964.45
S01808,49,2026-07-03,Keyboard,Accessories,4995.02
S00993,11,2026-07-03,Mouse,Accessories,5780.5
S01019,9,2026-07-04,Keyboard,Accessories,14534.1
S01819,76,2026-07-04,Laptop,Electronics,12195.14
S00108,21,2026-07-04,Speaker,Audio,4477.95
S00861,10,2026-07-04,Tablet,Electronics,7980.15
S01848,19,2026-07-04,Speaker,Audio,3351.7
S00360,75,2026-07-04,Printer,Office,3198.82
S01955,67,2026-07-05,Speaker,Audio,13949.12
S01196,20,2026-07-05,Tablet,Electronics,5131.77
S00107,14,2026-07-06,Headphones,Accessories,7349.68
S00914,42,2026-07-06,Camera,Electronics,12245.55
S00007,97,2026-07-07,Printer,Office,6087.54
S00798,70,2026-07-07,Mouse,Accessories,11946.22
S00498,45,2026-07-07,Mouse,Accessories,10058.6
S01050,26,2026-07-07,Tablet,Electronics,5852.65
S01436,62,2026-07-07,Keyboard,Accessories,11391.11
S00404,28,2026-07-07,Phone,Electronics,4592.86
S01860,70,2026-07-08,Keyboard,Accessories,10014.37
S01007,89,2026-07-08,Monitor,Electronics,10310.83
S01700,38,2026-07-08,Camera,Electronics,9488.8
S00822,6,2026-07-08,Keyboard,Accessories,8992.59
S01915,97,2026-07-09,Phone,Electronics,9167.14
S01188,47,2026-07-09,Phone,Electronics,5837.73
S01003,90,2026-07-09,Speaker,Audio,22010.13
S00240,94,2026-07-09,Printer,Office,16951.76
S01411,96,2026-07-10,Printer,Office,10045.03
S00852,100,2026-07-11,Camera,Electronics,5799.51
S00891,35,2026-07-11,Mouse,Accessories,9194.62
S01275,40,2026-07-12,Monitor,Electronics,8343.29
S01389,87,2026-07-12,Keyboard,Accessories,7486.28
S01704,35,2026-07-13,Mouse,Accessories,19477.96
S00739,14,2026-07-13,Tablet,Electronics,10488.66
S01266,54,2026-07-13,Printer,Office,3987.42
S00788,98,2026-07-13,Tablet,Electronics,10751.03
S01801,66,2026-07-13,Phone,Electronics,7786.4
S01998,33,2026-07-14,Printer,Office,9556.23
S01223,4,2026-07-14,Phone,Electronics,11445.52
S00981,76,2026-07-14,Printer,Office,10755.88
S01431,45,2026-07-14,Camera,Electronics,8972.08
S01843,87,2026-07-14,Printer,Office,10784.05
S00583,99,2026-07-14,Phone,Electronics,18160.53
S00164,33,2026-07-14,Headphones,Accessories,11577.99
S00506,99,2026-07-14,Mouse,Accessories,8528.87
S01065,43,2026-07-15,Tablet,Electronics,9534.93
S01996,59,2026-07-15,Mouse,Accessories,13372.87
S00318,80,2026-07-15,Camera,Electronics,11162.65
S00010,2,2026-07-15,Monitor,Electronics,6607.63
S00382,55,2026-07-15,Phone,Electronics,8208.2
S01027,23,2026-07-15,Monitor,Electronics,17428.6
S01318,44,2026-07-16,Speaker,Audio,4357.01
S01438,25,2026-07-16,Monitor,Electronics,16333.08
S00729,26,2026-07-16,Tablet,Electronics,12336.15
S00607,45,2026-07-17,Phone,Electronics,5766.34
S00975,29,2026-07-17,Monitor,Electronics,9998.24
S01561,97,2026-07-17,Headphones,Accessories,11405.14
S01111,16,2026-07-18,Headphones,Accessories,3995.56
S01944,65,2026-07-19,Camera,Electronics,6190.42
S00858,10,2026-07-19,Mouse,Accessories,13180.84
S01295,98,2026-07-19,Mouse,Accessories,5743.54
S01952,31,2026-07-19,Tablet,Electronics,7703.56
S01012,100,2026-07-19,Printer,Office,10491.0
S00734,52,2026-07-20,Camera,Electronics,18075.98
S00682,75,2026-07-20,Laptop,Electronics,7704.72
S00004,54,2026-07-20,Tablet,Electronics,11218.58
S01281,54,2026-07-20,Camera,Electronics,8896.05
S01595,12,2026-07-20,Printer,Office,13941.04
S00086,72,2026-07-20,Headphones,Accessories,8175.77
S00217,25,2026-07-20,Mouse,Accessories,4264.04
S01673,29,2026-07-21,Monitor,Electronics,2235.38
S01941,66,2026-07-21,Laptop,Electronics,7381.47
S00156,95,2026-07-21,Headphones,Accessories,8593.36
S01661,26,2026-07-21,Laptop,Electronics,9011.06
S00903,30,2026-07-21,Speaker,Audio,10677.92
S01859,82,2026-07-22,Monitor,Electronics,6429.33
S00208,15,2026-07-22,Camera,Electronics,11981.82
S01422,10,2026-07-22,Speaker,Audio,4909.34
S01841,82,2026-07-22,Headphones,Accessories,7367.67
S00698,19,2026-07-22,Laptop,Electronics,8065.53
S01924,14,2026-07-22,Mouse,Accessories,5074.91
S01043,47,2026-07-23,Laptop,Electronics,13495.53
S00152,24,2026-07-23,Phone,Electronics,5185.91
S00470,90,2026-07-23,Laptop,Electronics,11909.53
S01550,98,2026-07-23,Camera,Electronics,7105.64
S00655,88,2026-07-24,Mouse,Accessories,18254.28
S00752,23,2026-07-24,Mouse,Accessories,6597.79
S00701,82,2026-07-24,Camera,Electronics,6102.64
S00802,62,2026-07-25,Mouse,Accessories,10971.22
S01280,99,2026-07-25,Speaker,Audio,3117.13
S00700,5,2026-07-25,Speaker,Audio,12960.39
S00119,86,2026-07-25,Laptop,Electronics,6886.38
S01401,66,2026-07-25,Tablet,Electronics,14074.5
S00969,47,2026-07-26,Laptop,Electronics,5904.17
S01112,40,2026-07-26,Headphones,Accessories,6239.32
S01144,65,2026-07-26,Laptop,Electronics,8905.98
S01248,31,2026-07-27,Mouse,Accessories,6701.15
S00723,56,2026-07-27,Phone,Electronics,3307.13
S00951,36,2026-07-27,Monitor,Electronics,14852.99
S00569,96,2026-07-27,Laptop,Electronics,5681.77
S01446,88,2026-07-27,Headphones,Accessories,5417.41
S00990,27,2026-07-28,Headphones,Accessories,10168.18
S01600,46,2026-07-28,Printer,Office,5083.93
S00233,8,2026-07-28,Printer,Office,13150.1
S00771,25,2026-07-28,Speaker,Audio,9931.51
S00754,38,2026-07-29,Laptop,Electronics,7297.86
S01462,98,2026-07-29,Phone,Electronics,8064.08
S01035,57,2026-07-29,Mouse,Accessories,7776.0
S01527,72,2026-07-30,Tablet,Electronics,8151.04
S00815,6,2026-07-31,Tablet,Electronics,2948.12
S01651,29,2026-07-31,Laptop,Electronics,4925.64
S00132,28,2026-08-01,Tablet,Electronics,13098.44
S00487,62,2026-08-01,Monitor,Electronics,19913.17
S00495,44,2026-08-01,Camera,Electronics,5607.66
S00171,67,2026-08-01,Headphones,Accessories,7990.79
